request_id,metadata
request-326,"{'law_index': '시행령_제188조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제188조_외국인의 상장증권 등의 거래 시 준수사항'}"
request-327,"{'law_index': '시행령_제191조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제191조_배상책임을 지는 증권의 범위'}"
request-328,"{'law_index': '시행령_제195조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제195조제1항_단기매매차익의 산정방법 등'}"
request-329,"{'law_index': '시행령_제196조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제196조_단기매매차익 반환면제 증권'}"
request-330,"{'law_index': '시행령_제197조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제197조_단기매매차익의 공시'}"
request-331,"{'law_index': '시행령_제200조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제200조제2항_임원 등의 특정증권등 소유상황 보고'}"
request-332,"{'law_index': '시행령_제200조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제200조제3항_임원 등의 특정증권등 소유상황 보고'}"
request-333,"{'law_index': '시행령_제200조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제200조제3항_임원 등의 특정증권등 소유상황 보고'}"
request-334,"{'law_index': '시행령_제200조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제200조제4항_임원 등의 특정증권등 소유상황 보고'}"
request-335,"{'law_index': '시행령_제201조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제201조제2항_정보의 공개 등'}"
request-336,"{'law_index': '시행령_제201조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제201조제3항_정보의 공개 등'}"
request-337,"{'law_index': '시행령_제201조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제201조제5항_정보의 공개 등'}"
request-338,"{'law_index': '시행령_제202조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제202조_시세조종행위의 대상이 되는 시세'}"
request-339,"{'law_index': '시행령_제208조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제208조제2항_공매도의 제한'}"
request-340,"{'law_index': '시행령_제208조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제208조제2항_공매도의 제한'}"
request-341,"{'law_index': '시행령_제209조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제209조_집합투자기구의 등록요건'}"
request-342,"{'law_index': '시행령_제211조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제211조제1항_등록의 방법 및 절차 등'}"
request-343,"{'law_index': '시행령_제211조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제211조제2항_등록의 방법 및 절차 등'}"
request-344,"{'law_index': '시행령_제211조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제211조제4항_등록의 방법 및 절차 등'}"
request-345,"{'law_index': '시행령_제215조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제215조_신탁계약서의 기재사항'}"
request-346,"{'law_index': '시행령_제221조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제221조제1항_서면에 의한 의결권 행사 등'}"
request-347,"{'law_index': '시행령_제227조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제2절 회사 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제227조제1항_정관 기재사항 등'}"
request-348,"{'law_index': '시행령_제234조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제2절 회사 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제234조제1항_정관의 기재사항 등'}"
request-349,"{'law_index': '시행령_제236조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제2절 회사 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제236조제1항_정관의 기재사항 등'}"
request-350,"{'law_index': '시행령_제236조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제2절 회사 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제236조의2제1항_정관의 기재사항 등'}"
request-351,"{'law_index': '시행령_제237조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제3절 조합 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제237조제1항_조합계약의 기재사항'}"
request-352,"{'law_index': '시행령_제238조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제3절 조합 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제238조제2항_해산의 보고 등'}"
request-353,"{'law_index': '시행령_제239조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제3절 조합 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제239조_익명조합계약의 기재사항'}"
request-354,"{'law_index': '시행령_제240조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제1절 집합투자기구의 종류 제4관 신탁업자의 영업행위 규칙_제240조제2항_집합투자기구의 종류별 최소투자비율 등'}"
request-355,"{'law_index': '시행령_제240조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제1절 집합투자기구의 종류 제4관 신탁업자의 영업행위 규칙_제240조제2항_집합투자기구의 종류별 최소투자비율 등'}"
request-356,"{'law_index': '시행령_제241조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제1절 집합투자기구의 종류 제4관 신탁업자의 영업행위 규칙_제241조제1항_단기금융집합투자기구'}"
request-357,"{'law_index': '시행령_제243조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제243조제3항_종류형집합투자기구'}"
request-358,"{'law_index': '시행령_제243조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제243조제4항_종류형집합투자기구'}"
request-359,"{'law_index': '시행령_제245조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제245조제3항_모자형집합투자기구'}"
request-360,"{'law_index': '시행령_제251조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제251조제1항_소유재산 등의 공고'}"
request-361,"{'law_index': '시행령_제252조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제252조제1항_운용특례'}"
request-362,"{'law_index': '시행령_제260조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제5장 평가 및 회계 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제260조제1항_집합투자재산의 평가방법'}"
request-363,"{'law_index': '시행령_제261조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제5장 평가 및 회계 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제261조제1항_집합투자재산평가위원회 등'}"
request-364,"{'law_index': '시행령_제268조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제6장 집합투자재산의 보관 및 관리 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제268조제4항_증권의 예탁 등'}"
request-365,"{'law_index': '시행령_제269조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제6장 집합투자재산의 보관 및 관리 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제269조제1항_신탁업자 등의 감시의무 등'}"
request-366,"{'law_index': '시행령_제271조의4제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제1절 일반사모집합투자기구 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의4제2항_등록의 방법 및 절차 등'}"
request-367,"{'law_index': '시행령_제271조의5제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제1절 일반사모집합투자기구 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의5제5항_일반사모집합투자기구의 투자권유 등'}"
request-368,"{'law_index': '시행령_제271조의9제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제1절 일반사모집합투자기구 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의9제1항_보고의 방법 및 절차 등'}"
request-369,"{'law_index': '시행령_제271조의9제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제1절 일반사모집합투자기구 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의9제3항_보고의 방법 및 절차 등'}"
request-370,"{'law_index': '시행령_제271조의10제10항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제1절 일반사모집합투자기구 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의10제10항_일반사모집합투자기구의 집합투자재산 운용방법 등'}"
request-371,"{'law_index': '시행령_제271조의10제10항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제1절 일반사모집합투자기구 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의10제10항_일반사모집합투자기구의 집합투자재산 운용방법 등'}"
request-372,"{'law_index': '시행령_제271조의14제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의14제1항_사원 및 출자'}"
request-373,"{'law_index': '시행령_제271조의14제7항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의14제7항_사원 및 출자'}"
request-374,"{'law_index': '시행령_제271조의14제10항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의14제10항_사원 및 출자'}"
request-375,"{'law_index': '시행령_제271조의20제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의20제2항_업무집행사원 등'}"
request-376,"{'law_index': '시행령_제271조의20제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의20제3항_업무집행사원 등'}"
request-377,"{'law_index': '시행령_제271조의24제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의24제2항_지주회사 규제의 특례'}"
request-378,"{'law_index': '시행령_제271조의27제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의27제3항_기업재무안정 사모집합투자기구 등에 대한 특례'}"
request-379,"{'law_index': '시행령_제271조의27제6항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의27제6항_기업재무안정 사모집합투자기구 등에 대한 특례'}"
request-380,"{'law_index': '시행령_제271조의28제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제7장 사모집합투자기구 등에 대한 특례 제2절 기관전용사모집합투자기구 등 <개정 2021. 10. 21.> 제4관 신탁업자의 영업행위 규칙_제271조의28제5항_창업ㆍ벤처전문 사모집합투자기구 등에 대한 특례'}"
